id,alan,eski,yeni,sebep,jev_guven,migration
7f006ae5-12e6-4b57-b85a-eb1b33e54e2e,questions.zorluk,5,4,2a sıralamaya göre yeniden (290 mantığı),3.65,20260612000318_soru_zorluk_yeniden_sirala
7d359e82-155c-4be2-96db-c90a66fbf21c,questions.zorluk,4,3,2a sıralamaya göre yeniden (290 mantığı),2.88,20260612000318_soru_zorluk_yeniden_sirala
77b2a150-a1d8-455e-9073-98b53a06f602,questions.zorluk,3,2,2a sıralamaya göre yeniden (290 mantığı),2.03,20260612000318_soru_zorluk_yeniden_sirala
7e5d4607-54e0-4e33-8758-dec7e28a38bc,questions.zorluk,3,2,2a sıralamaya göre yeniden (290 mantığı),2.09,20260612000318_soru_zorluk_yeniden_sirala
788cbead-ea74-44b3-827d-59b3832f7d72,questions.zorluk,4,3,2a sıralamaya göre yeniden (290 mantığı),2.83,20260612000318_soru_zorluk_yeniden_sirala
7923f499-0370-479e-b69e-4abbd48bdad2,questions.zorluk,4,3,2a sıralamaya göre yeniden (290 mantığı),3.03,20260612000318_soru_zorluk_yeniden_sirala
7af295d7-5382-45e6-976d-34e7c556562a,questions.zorluk,4,3,2a sıralamaya göre yeniden (290 mantığı),2.83,20260612000318_soru_zorluk_yeniden_sirala
8108118c-6988-4a0a-9131-66328375cc16,questions.zorluk,4,3,2a sıralamaya göre yeniden (290 mantığı),2.86,20260612000318_soru_zorluk_yeniden_sirala
79706d5b-078b-48de-9059-8d483847eda9,questions.zorluk,5,4,2a sıralamaya göre yeniden (290 mantığı),3.63,20260612000318_soru_zorluk_yeniden_sirala
81c06012-023a-48ac-8899-08a9f74d24e9,questions.zorluk,5,4,2a sıralamaya göre yeniden (290 mantığı),3.59,20260612000318_soru_zorluk_yeniden_sirala
79b1bc66-ff72-4221-94fa-c962dae1f0bf,questions.zorluk,4,3,2a sıralamaya göre yeniden (290 mantığı),2.86,20260612000318_soru_zorluk_yeniden_sirala
835aa7cb-9858-4b4f-9523-8230ecaa934a,questions.zorluk,4,3,2a sıralamaya göre yeniden (290 mantığı),2.98,20260612000318_soru_zorluk_yeniden_sirala
7fad0b5b-5430-4ec6-9239-fb8b1391e14c,questions.zorluk,5,4,2a sıralamaya göre yeniden (290 mantığı),3.48,20260612000318_soru_zorluk_yeniden_sirala
7bc9110d-b1b3-4922-b316-72449b6105f1,questions.zorluk,3,2,2a sıralamaya göre yeniden (290 mantığı),2.03,20260612000318_soru_zorluk_yeniden_sirala
7ee2bcd0-1164-4d52-9e91-db940eadd1ea,questions.zorluk,4,3,2a sıralamaya göre yeniden (290 mantığı),2.83,20260612000318_soru_zorluk_yeniden_sirala
81afeda9-803d-4a9d-96ef-e0e005cda8e1,questions.zorluk,4,3,2a sıralamaya göre yeniden (290 mantığı),3.05,20260612000318_soru_zorluk_yeniden_sirala
7e58387c-04ae-49aa-b3dd-d94a6c7fb6a5,questions.zorluk,5,4,2a sıralamaya göre yeniden (290 mantığı),3.63,20260612000318_soru_zorluk_yeniden_sirala
78cceebc-5f62-498c-b403-0d5720352d22,questions.zorluk,3,2,2a sıralamaya göre yeniden (290 mantığı),2.06,20260612000318_soru_zorluk_yeniden_sirala
76ee9d48-fecb-4614-9bb5-98c5b88b7e83,questions.zorluk,3,2,2a sıralamaya göre yeniden (290 mantığı),2.12,20260612000318_soru_zorluk_yeniden_sirala
80b310cb-7992-4977-80d7-ee0d55972159,questions.zorluk,5,4,2a sıralamaya göre yeniden (290 mantığı),3.55,20260612000318_soru_zorluk_yeniden_sirala
80f1837f-f476-42e6-88d4-30fcacbfb296,questions.zorluk,4,3,2a sıralamaya göre yeniden (290 mantığı),3.04,20260612000318_soru_zorluk_yeniden_sirala
7ad2036a-4413-4b41-8e62-7853b7a1bcbb,questions.zorluk,4,3,2a sıralamaya göre yeniden (290 mantığı),2.94,20260612000318_soru_zorluk_yeniden_sirala
7bb2fa85-60d0-4e02-80b2-75776046e0a8,questions.zorluk,4,3,2a sıralamaya göre yeniden (290 mantığı),2.89,20260612000318_soru_zorluk_yeniden_sirala
76d60e96-ef25-49bf-88ae-27b83c9455e7,questions.zorluk,5,4,2a sıralamaya göre yeniden (290 mantığı),3.52,20260612000318_soru_zorluk_yeniden_sirala
834ef2db-22a7-4985-8d92-22b1d72870ea,questions.zorluk,5,4,2a sıralamaya göre yeniden (290 mantığı),3.65,20260612000318_soru_zorluk_yeniden_sirala
7dc17d36-94da-44d8-9742-7924dbf74490,questions.zorluk,2,1,2a sıralamaya göre yeniden (290 mantığı),1.71,20260612000318_soru_zorluk_yeniden_sirala
8cb52b3f-175b-4a3f-8619-8bdeee76f1fa,questions.zorluk,2,1,2a sıralamaya göre yeniden (290 mantığı),1.68,20260612000318_soru_zorluk_yeniden_sirala
7cdf9760-ba05-4cec-9027-debcc1daca0c,questions.zorluk,4,3,2a sıralamaya göre yeniden (290 mantığı),2.89,20260612000318_soru_zorluk_yeniden_sirala
7bd78dfc-56d0-47fe-8cbf-b7a2c0353462,questions.zorluk,5,4,2a sıralamaya göre yeniden (290 mantığı),3.51,20260612000318_soru_zorluk_yeniden_sirala
8c95c951-e1e4-48d1-936e-7c7793934c13,questions.zorluk,5,4,2a sıralamaya göre yeniden (290 mantığı),3.62,20260612000318_soru_zorluk_yeniden_sirala
8f169b3d-34fd-44b6-ae39-11e202d4216a,questions.zorluk,4,3,2a sıralamaya göre yeniden (290 mantığı),2.96,20260612000318_soru_zorluk_yeniden_sirala
903283f0-ad7a-409e-9a6e-23bdf25c63a9,questions.zorluk,3,2,2a sıralamaya göre yeniden (290 mantığı),2.06,20260612000318_soru_zorluk_yeniden_sirala
8d56cfdf-6405-4433-ba5c-cc26e7319780,questions.zorluk,5,4,2a sıralamaya göre yeniden (290 mantığı),3.52,20260612000318_soru_zorluk_yeniden_sirala
8db98b61-737b-44c5-adf0-d3db890cebc1,questions.zorluk,4,3,2a sıralamaya göre yeniden (290 mantığı),2.82,20260612000318_soru_zorluk_yeniden_sirala
8d683e8c-727a-4f0b-9362-dc11181e1fe2,questions.zorluk,3,2,2a sıralamaya göre yeniden (290 mantığı),2.12,20260612000318_soru_zorluk_yeniden_sirala
8f549036-8aec-4860-811b-98c7f2ebe9b0,questions.zorluk,4,3,2a sıralamaya göre yeniden (290 mantığı),2.93,20260612000318_soru_zorluk_yeniden_sirala
8395f1f7-a9a2-422c-a4ca-441a02114d0a,questions.zorluk,5,4,2a sıralamaya göre yeniden (290 mantığı),3.48,20260612000318_soru_zorluk_yeniden_sirala
847f1f38-61ab-4af7-840c-825ddd0ea8fb,questions.zorluk,3,2,2a sıralamaya göre yeniden (290 mantığı),2.07,20260612000318_soru_zorluk_yeniden_sirala
8459242b-a163-40e6-98a9-fa147fc4bbd1,questions.zorluk,4,3,2a sıralamaya göre yeniden (290 mantığı),2.93,20260612000318_soru_zorluk_yeniden_sirala
85e1f072-a25e-4d97-ba2b-3bd3b108bd06,questions.zorluk,2,1,2a sıralamaya göre yeniden (290 mantığı),1.73,20260612000318_soru_zorluk_yeniden_sirala
8ec95ab8-f7b5-4e4f-aa2c-be706c6eb7ed,questions.zorluk,4,3,2a sıralamaya göre yeniden (290 mantığı),2.85,20260612000318_soru_zorluk_yeniden_sirala
8c08153d-7bcd-48ad-91c2-9e89d4f77afe,questions.zorluk,4,3,2a sıralamaya göre yeniden (290 mantığı),2.99,20260612000318_soru_zorluk_yeniden_sirala
8f1ada5a-c40e-4da4-8ad2-353c4a39696d,questions.zorluk,4,3,2a sıralamaya göre yeniden (290 mantığı),3.03,20260612000318_soru_zorluk_yeniden_sirala
843736e7-b945-4479-960f-42bbef2701c2,questions.zorluk,4,3,2a sıralamaya göre yeniden (290 mantığı),3.03,20260612000318_soru_zorluk_yeniden_sirala
8777ad95-eb3b-4cec-9039-05af2aaf2aec,questions.zorluk,3,2,2a sıralamaya göre yeniden (290 mantığı),2.1,20260612000318_soru_zorluk_yeniden_sirala
8ec3a810-43b8-4872-93b9-7ae7a97a3ce4,questions.zorluk,4,3,2a sıralamaya göre yeniden (290 mantığı),2.99,20260612000318_soru_zorluk_yeniden_sirala
8a7bd59a-7b49-4722-80aa-1de4bc7581f8,questions.zorluk,4,3,2a sıralamaya göre yeniden (290 mantığı),2.97,20260612000318_soru_zorluk_yeniden_sirala
86f6e324-0e5d-40f3-8eb6-31ed271094bf,questions.zorluk,3,2,2a sıralamaya göre yeniden (290 mantığı),2.1,20260612000318_soru_zorluk_yeniden_sirala
84693762-f2f2-480e-b09f-bff473a2ac8b,questions.zorluk,2,1,2a sıralamaya göre yeniden (290 mantığı),1.71,20260612000318_soru_zorluk_yeniden_sirala
8f3243f6-1910-4920-b7df-c2275ca491e2,questions.zorluk,4,3,2a sıralamaya göre yeniden (290 mantığı),2.94,20260612000318_soru_zorluk_yeniden_sirala
8dd526b7-18b6-4872-88e7-f166407d7f35,questions.zorluk,5,4,2a sıralamaya göre yeniden (290 mantığı),3.5,20260612000318_soru_zorluk_yeniden_sirala
87dc4f0b-e7c1-4be0-87b1-4910df641388,questions.zorluk,3,2,2a sıralamaya göre yeniden (290 mantığı),2.09,20260612000318_soru_zorluk_yeniden_sirala
85db96af-c229-48d8-b839-aa09934b76d8,questions.zorluk,3,2,2a sıralamaya göre yeniden (290 mantığı),2.04,20260612000318_soru_zorluk_yeniden_sirala
949a1cdc-4c81-4098-9a60-65edd5fcadc2,questions.zorluk,4,3,2a sıralamaya göre yeniden (290 mantığı),2.85,20260612000318_soru_zorluk_yeniden_sirala
963d76c2-59ad-407e-a6e1-66c357fbf8a5,questions.zorluk,3,2,2a sıralamaya göre yeniden (290 mantığı),2.09,20260612000318_soru_zorluk_yeniden_sirala
8e134a41-dfd1-49c6-906a-910f00eaaa8e,questions.zorluk,5,4,2a sıralamaya göre yeniden (290 mantığı),3.49,20260612000318_soru_zorluk_yeniden_sirala
8b1a1a7e-cc97-4101-9371-c5ff208dc007,questions.zorluk,2,1,2a sıralamaya göre yeniden (290 mantığı),1.68,20260612000318_soru_zorluk_yeniden_sirala
8ada4caa-4af7-4150-98f6-7b4f422db145,questions.zorluk,4,3,2a sıralamaya göre yeniden (290 mantığı),3.05,20260612000318_soru_zorluk_yeniden_sirala
8b37bb6d-7859-422d-a4b3-0f060f019306,questions.zorluk,4,3,2a sıralamaya göre yeniden (290 mantığı),2.9,20260612000318_soru_zorluk_yeniden_sirala
86bc79db-738a-4717-a3cd-8272ebc0a9a1,questions.zorluk,4,3,2a sıralamaya göre yeniden (290 mantığı),2.85,20260612000318_soru_zorluk_yeniden_sirala
887c788b-859f-42e5-ac84-3f25010a1b2d,questions.zorluk,5,4,2a sıralamaya göre yeniden (290 mantığı),3.63,20260612000318_soru_zorluk_yeniden_sirala
a2cddbc1-f000-4a7e-8042-50e69220ffbe,questions.zorluk,4,3,2a sıralamaya göre yeniden (290 mantığı),2.95,20260612000318_soru_zorluk_yeniden_sirala
a6432c02-272a-491a-9562-54ca256c1c2d,questions.zorluk,4,3,2a sıralamaya göre yeniden (290 mantığı),2.98,20260612000318_soru_zorluk_yeniden_sirala
852486ec-2aa8-4c67-a818-9a1c416b6486,questions.zorluk,4,3,2a sıralamaya göre yeniden (290 mantığı),2.86,20260612000318_soru_zorluk_yeniden_sirala
a7b04607-7bc6-4947-aa99-8cd20319367f,questions.zorluk,4,3,2a sıralamaya göre yeniden (290 mantığı),2.87,20260612000318_soru_zorluk_yeniden_sirala
87b7dcc2-632e-433b-84ae-9570a63c1118,questions.zorluk,4,3,2a sıralamaya göre yeniden (290 mantığı),2.97,20260612000318_soru_zorluk_yeniden_sirala
863b8649-6ac5-45fb-b2f1-24b60fc616a1,questions.zorluk,4,3,2a sıralamaya göre yeniden (290 mantığı),2.98,20260612000318_soru_zorluk_yeniden_sirala
9121eb11-6913-41cc-8b3e-7026e8d2a270,questions.zorluk,4,3,2a sıralamaya göre yeniden (290 mantığı),2.98,20260612000318_soru_zorluk_yeniden_sirala
83ff7a77-fb38-413f-a6ff-068598827aeb,questions.zorluk,5,4,2a sıralamaya göre yeniden (290 mantığı),3.46,20260612000318_soru_zorluk_yeniden_sirala
91312fd6-dbdf-46d2-8e38-6f393b76c789,questions.zorluk,3,2,2a sıralamaya göre yeniden (290 mantığı),2.12,20260612000318_soru_zorluk_yeniden_sirala
98b102aa-2dae-4a15-9661-8e2523db9553,questions.zorluk,3,2,2a sıralamaya göre yeniden (290 mantığı),2.07,20260612000318_soru_zorluk_yeniden_sirala
94d25464-f44e-4728-b855-cb052df40231,questions.zorluk,3,2,2a sıralamaya göre yeniden (290 mantığı),2.04,20260612000318_soru_zorluk_yeniden_sirala
9c9fa247-ab20-44eb-adbd-9d195cd3b00c,questions.zorluk,2,1,2a sıralamaya göre yeniden (290 mantığı),1.68,20260612000318_soru_zorluk_yeniden_sirala
9c9b9be1-1ee7-463a-9def-be75677b8a05,questions.zorluk,5,4,2a sıralamaya göre yeniden (290 mantığı),3.46,20260612000318_soru_zorluk_yeniden_sirala
9b92a74e-9cb0-4e0a-a5f6-7939d9b6a6b8,questions.zorluk,3,2,2a sıralamaya göre yeniden (290 mantığı),2.1,20260612000318_soru_zorluk_yeniden_sirala
91cf735f-cad9-4dcb-a0d5-8428f26ee34d,questions.zorluk,4,3,2a sıralamaya göre yeniden (290 mantığı),3,20260612000318_soru_zorluk_yeniden_sirala
925b3add-c3ff-4e94-9ddb-1d0ee1cc9fb5,questions.zorluk,4,3,2a sıralamaya göre yeniden (290 mantığı),2.92,20260612000318_soru_zorluk_yeniden_sirala
9850a2bf-bba7-4c75-ac3a-1a3a86a62bdc,questions.zorluk,4,3,2a sıralamaya göre yeniden (290 mantığı),2.86,20260612000318_soru_zorluk_yeniden_sirala
94a23e66-7a17-430b-b24d-c3d0a3b0753a,questions.zorluk,5,4,2a sıralamaya göre yeniden (290 mantığı),3.5,20260612000318_soru_zorluk_yeniden_sirala
9337fefc-6db5-43f3-af29-4df8bd4828a6,questions.zorluk,3,2,2a sıralamaya göre yeniden (290 mantığı),2.06,20260612000318_soru_zorluk_yeniden_sirala
9504edd3-22ad-4f64-8b55-3f992cc36f4c,questions.zorluk,4,3,2a sıralamaya göre yeniden (290 mantığı),2.87,20260612000318_soru_zorluk_yeniden_sirala
d426765b-0d92-4da7-bbf2-13eef39ec1f8,questions.zorluk,3,2,2a sıralamaya göre yeniden (290 mantığı),2.04,20260612000318_soru_zorluk_yeniden_sirala
d4b17825-785a-4948-a64f-5cb49f4a5d05,questions.zorluk,2,1,2a sıralamaya göre yeniden (290 mantığı),1.68,20260612000318_soru_zorluk_yeniden_sirala
d466a91f-1fa0-48f2-a1bb-286c81a18623,questions.zorluk,3,2,2a sıralamaya göre yeniden (290 mantığı),2.05,20260612000318_soru_zorluk_yeniden_sirala
d49c5a88-ca11-464f-ade1-90d86cf2f063,questions.zorluk,4,3,2a sıralamaya göre yeniden (290 mantığı),2.86,20260612000318_soru_zorluk_yeniden_sirala
d4cffa6c-3946-48c2-bc3e-2f6d37b29f81,questions.zorluk,4,3,2a sıralamaya göre yeniden (290 mantığı),2.99,20260612000318_soru_zorluk_yeniden_sirala
95fbb36a-93b4-4ee3-bd34-3b6839b27e4a,questions.zorluk,4,3,2a sıralamaya göre yeniden (290 mantığı),3.03,20260612000318_soru_zorluk_yeniden_sirala
925c46d7-0e92-40d0-a2e8-5123846edf32,questions.zorluk,3,2,2a sıralamaya göre yeniden (290 mantığı),2.06,20260612000318_soru_zorluk_yeniden_sirala
9305a662-3d92-4e93-9837-0d309e18f74a,questions.zorluk,4,3,2a sıralamaya göre yeniden (290 mantığı),2.88,20260612000318_soru_zorluk_yeniden_sirala
94015994-4150-4df6-9883-eaf8e94172fc,questions.zorluk,4,3,2a sıralamaya göre yeniden (290 mantığı),3,20260612000318_soru_zorluk_yeniden_sirala
9495bd09-e135-4083-b776-b5a85eee04de,questions.zorluk,3,2,2a sıralamaya göre yeniden (290 mantığı),2.1,20260612000318_soru_zorluk_yeniden_sirala
9829af7c-ada9-42f6-9edf-004396a09f1e,questions.zorluk,4,3,2a sıralamaya göre yeniden (290 mantığı),2.82,20260612000318_soru_zorluk_yeniden_sirala
9be0df3c-44b0-4d44-8376-3b67e559656c,questions.zorluk,4,3,2a sıralamaya göre yeniden (290 mantığı),2.83,20260612000318_soru_zorluk_yeniden_sirala
92b24b9b-5734-493e-baa1-55cecca7ad25,questions.zorluk,4,3,2a sıralamaya göre yeniden (290 mantığı),2.86,20260612000318_soru_zorluk_yeniden_sirala
92eac4fb-c43e-4e2b-b453-b9c2fad5f254,questions.zorluk,4,3,2a sıralamaya göre yeniden (290 mantığı),2.93,20260612000318_soru_zorluk_yeniden_sirala
916b9324-63f3-490c-ae10-01d688c8ac36,questions.zorluk,3,2,2a sıralamaya göre yeniden (290 mantığı),2.07,20260612000318_soru_zorluk_yeniden_sirala
9a61b9d7-ab1d-4931-b5dd-8daec6c8fb23,questions.zorluk,3,2,2a sıralamaya göre yeniden (290 mantığı),2.12,20260612000318_soru_zorluk_yeniden_sirala
94bf145a-515b-4d8d-bdc2-840c156f1e0a,questions.zorluk,2,1,2a sıralamaya göre yeniden (290 mantığı),1.71,20260612000318_soru_zorluk_yeniden_sirala
94d51796-96c3-444f-ae17-72b1afc63a5f,questions.zorluk,4,3,2a sıralamaya göre yeniden (290 mantığı),2.99,20260612000318_soru_zorluk_yeniden_sirala
92d7797a-74aa-4d4d-a13e-273ac05cb0da,questions.zorluk,4,3,2a sıralamaya göre yeniden (290 mantığı),2.94,20260612000318_soru_zorluk_yeniden_sirala
9caa0ebe-a440-405e-87df-e6147ae969d5,questions.zorluk,5,4,2a sıralamaya göre yeniden (290 mantığı),3.53,20260612000318_soru_zorluk_yeniden_sirala
9195dd05-5852-4ad6-8315-76d473ef72b2,questions.zorluk,3,2,2a sıralamaya göre yeniden (290 mantığı),2.11,20260612000318_soru_zorluk_yeniden_sirala
93d2a40c-1fd7-4905-9d9f-b9c560485e88,questions.zorluk,4,3,2a sıralamaya göre yeniden (290 mantığı),3.01,20260612000318_soru_zorluk_yeniden_sirala
97a5c964-650a-442c-be82-923c3dd06aac,questions.zorluk,3,2,2a sıralamaya göre yeniden (290 mantığı),2.11,20260612000318_soru_zorluk_yeniden_sirala
91ab159c-a0d7-4fd3-a033-eb3477fb6767,questions.zorluk,2,1,2a sıralamaya göre yeniden (290 mantığı),1.68,20260612000318_soru_zorluk_yeniden_sirala
0524ff7b-b7ba-4137-8ca8-49b3c392186e,questions.zorluk,2,1,2a sıralamaya göre yeniden (290 mantığı),1.69,20260612000318_soru_zorluk_yeniden_sirala
92dae7fa-3807-4c00-a82a-147193adf97d,questions.zorluk,4,3,2a sıralamaya göre yeniden (290 mantığı),2.9,20260612000318_soru_zorluk_yeniden_sirala
9727552a-e8e4-4761-b41e-1f444a5beca6,questions.zorluk,3,2,2a sıralamaya göre yeniden (290 mantığı),2.03,20260612000318_soru_zorluk_yeniden_sirala
a6a29143-8fe3-4a89-aad2-610d6982b50f,questions.zorluk,4,3,2a sıralamaya göre yeniden (290 mantığı),3.06,20260612000318_soru_zorluk_yeniden_sirala
91f14700-1e8a-4014-ac52-81288281f613,questions.zorluk,4,3,2a sıralamaya göre yeniden (290 mantığı),2.86,20260612000318_soru_zorluk_yeniden_sirala
981d02da-768e-4aa1-a154-d5ac3de5c3c5,questions.zorluk,4,3,2a sıralamaya göre yeniden (290 mantığı),2.96,20260612000318_soru_zorluk_yeniden_sirala
14acf234-4d3c-49c9-bf93-45a890c726df,questions.zorluk,4,3,2a sıralamaya göre yeniden (290 mantığı),2.93,20260612000318_soru_zorluk_yeniden_sirala
3504a7b2-3753-4ace-bb95-47a6c99f91b1,questions.zorluk,5,4,2a sıralamaya göre yeniden (290 mantığı),3.52,20260612000318_soru_zorluk_yeniden_sirala
e4801f25-8463-4e4d-b975-c76ae169917a,questions.zorluk,3,2,2a sıralamaya göre yeniden (290 mantığı),2.07,20260612000318_soru_zorluk_yeniden_sirala
9997bfea-6b30-4476-9fa3-2ec53c30852c,questions.zorluk,5,4,2a sıralamaya göre yeniden (290 mantığı),3.59,20260612000318_soru_zorluk_yeniden_sirala
99b8d035-9e1d-487a-afb6-a1862cfe6913,questions.zorluk,4,3,2a sıralamaya göre yeniden (290 mantığı),2.96,20260612000318_soru_zorluk_yeniden_sirala
98e98c08-2fc8-45d5-ad11-336cfa2b8fc2,questions.zorluk,3,2,2a sıralamaya göre yeniden (290 mantığı),2.09,20260612000318_soru_zorluk_yeniden_sirala
9c51963a-0f7d-49b9-8369-13dda97374b4,questions.zorluk,3,2,2a sıralamaya göre yeniden (290 mantığı),2.09,20260612000318_soru_zorluk_yeniden_sirala
92e2e619-e7f1-45d1-8759-4416caf77c42,questions.zorluk,5,4,2a sıralamaya göre yeniden (290 mantığı),3.51,20260612000318_soru_zorluk_yeniden_sirala
943dccba-f348-483f-afb4-0a52c061ca48,questions.zorluk,5,4,2a sıralamaya göre yeniden (290 mantığı),3.63,20260612000318_soru_zorluk_yeniden_sirala
9b012243-1c01-4f0c-a2dd-be561a8b7d0f,questions.zorluk,5,4,2a sıralamaya göre yeniden (290 mantığı),3.54,20260612000318_soru_zorluk_yeniden_sirala
0b58ffc7-a5fc-471b-a5fe-5404066e6794,questions.zorluk,3,2,2a sıralamaya göre yeniden (290 mantığı),2.12,20260612000318_soru_zorluk_yeniden_sirala
9382d3bb-3039-440b-ba0f-59b1ed01cdcc,questions.zorluk,5,4,2a sıralamaya göre yeniden (290 mantığı),3.5,20260612000318_soru_zorluk_yeniden_sirala
9996f8c1-650c-47ad-87ab-63f7c8a9c242,questions.zorluk,3,2,2a sıralamaya göre yeniden (290 mantığı),2.1,20260612000318_soru_zorluk_yeniden_sirala
9dbdd503-70f6-444b-ae49-4b36ba9fd054,questions.zorluk,4,3,2a sıralamaya göre yeniden (290 mantığı),2.91,20260612000318_soru_zorluk_yeniden_sirala
a0d9bc48-653f-41ec-a830-1d89caa83da4,questions.zorluk,4,3,2a sıralamaya göre yeniden (290 mantığı),2.82,20260612000318_soru_zorluk_yeniden_sirala
a7cf9ac4-ba41-4c74-b285-7d3380a86461,questions.zorluk,3,2,2a sıralamaya göre yeniden (290 mantığı),2.06,20260612000318_soru_zorluk_yeniden_sirala
a4797081-d2c3-4f00-bc7c-28d3ad37217b,questions.zorluk,2,1,2a sıralamaya göre yeniden (290 mantığı),1.72,20260612000318_soru_zorluk_yeniden_sirala
a8e73d9f-f38a-411d-8f0f-5075dc6384aa,questions.zorluk,4,3,2a sıralamaya göre yeniden (290 mantığı),2.83,20260612000318_soru_zorluk_yeniden_sirala
1c851364-2a53-4cd5-802c-9add51cfb265,questions.zorluk,4,3,2a sıralamaya göre yeniden (290 mantığı),3.01,20260612000318_soru_zorluk_yeniden_sirala
a44741db-a548-4c4b-be7a-2bc18468e8e3,questions.zorluk,5,4,2a sıralamaya göre yeniden (290 mantığı),3.61,20260612000318_soru_zorluk_yeniden_sirala
a0cf0874-88b2-43c3-84a0-3aeb01c9cb2c,questions.zorluk,4,3,2a sıralamaya göre yeniden (290 mantığı),3.03,20260612000318_soru_zorluk_yeniden_sirala
a298a292-3771-4b69-a9a8-ef71dcfeefaa,questions.zorluk,2,1,2a sıralamaya göre yeniden (290 mantığı),1.72,20260612000318_soru_zorluk_yeniden_sirala
a5b486d6-efe5-4c72-822f-fcd9e87ce891,questions.zorluk,3,2,2a sıralamaya göre yeniden (290 mantığı),2.08,20260612000318_soru_zorluk_yeniden_sirala
a1e4e8a0-7e15-4296-af1f-742e358c8c8c,questions.zorluk,4,3,2a sıralamaya göre yeniden (290 mantığı),2.95,20260612000318_soru_zorluk_yeniden_sirala
41b4ebbf-1dc3-4a3e-a37a-ddf524fe2517,questions.zorluk,5,4,2a sıralamaya göre yeniden (290 mantığı),3.53,20260612000318_soru_zorluk_yeniden_sirala
a33952cc-c712-4e4e-a139-b20d7372a551,questions.zorluk,2,1,2a sıralamaya göre yeniden (290 mantığı),1.7,20260612000318_soru_zorluk_yeniden_sirala
a819c390-cf5a-4c67-9e18-ca9506ecd569,questions.zorluk,4,3,2a sıralamaya göre yeniden (290 mantığı),2.82,20260612000318_soru_zorluk_yeniden_sirala
a2a5cd2f-23ea-4a80-a601-2adeffd1b8ec,questions.zorluk,4,3,2a sıralamaya göre yeniden (290 mantığı),2.83,20260612000318_soru_zorluk_yeniden_sirala
9eb6f372-ed24-4910-9745-1dcacde7b891,questions.zorluk,3,2,2a sıralamaya göre yeniden (290 mantığı),2.11,20260612000318_soru_zorluk_yeniden_sirala
a030e870-dc85-4203-9928-4c54dbb4e839,questions.zorluk,4,3,2a sıralamaya göre yeniden (290 mantığı),2.83,20260612000318_soru_zorluk_yeniden_sirala
2666d6aa-a371-4c12-8c0a-e6e9684a3ce4,questions.zorluk,3,2,2a sıralamaya göre yeniden (290 mantığı),2.03,20260612000318_soru_zorluk_yeniden_sirala
a287533d-39a5-4745-a0f4-6beda60cafa4,questions.zorluk,4,3,2a sıralamaya göre yeniden (290 mantığı),2.93,20260612000318_soru_zorluk_yeniden_sirala
2bb8c818-4581-4dbd-ab2c-c0256636c2e4,questions.zorluk,4,3,2a sıralamaya göre yeniden (290 mantığı),3.04,20260612000318_soru_zorluk_yeniden_sirala
9f77b6f3-87bf-443e-83fe-6f6b9b3cf502,questions.zorluk,5,4,2a sıralamaya göre yeniden (290 mantığı),3.61,20260612000318_soru_zorluk_yeniden_sirala
1a62cbd5-9807-47b6-8e6d-07e2f00b1366,questions.zorluk,5,4,2a sıralamaya göre yeniden (290 mantığı),3.61,20260612000318_soru_zorluk_yeniden_sirala
0d0a2f37-3860-4902-9903-818987ebd3e1,questions.zorluk,3,2,2a sıralamaya göre yeniden (290 mantığı),2.06,20260612000318_soru_zorluk_yeniden_sirala
b2da2c09-bd3d-473e-a3bd-9526caff1d1a,questions.zorluk,3,2,2a sıralamaya göre yeniden (290 mantığı),2.05,20260612000318_soru_zorluk_yeniden_sirala
b17b605d-29bb-48c7-8b35-47430205eea4,questions.zorluk,2,1,2a sıralamaya göre yeniden (290 mantığı),1.71,20260612000318_soru_zorluk_yeniden_sirala
b36704cb-dd88-498f-9280-5279af273fb7,questions.zorluk,5,4,2a sıralamaya göre yeniden (290 mantığı),3.52,20260612000318_soru_zorluk_yeniden_sirala
b4ea85b4-bb1a-430f-aed5-2a9b62ce1ec8,questions.zorluk,3,2,2a sıralamaya göre yeniden (290 mantığı),2.04,20260612000318_soru_zorluk_yeniden_sirala
b052f911-666c-44f1-8e19-9cd3c57accad,questions.zorluk,4,3,2a sıralamaya göre yeniden (290 mantığı),2.91,20260612000318_soru_zorluk_yeniden_sirala
b4946e18-ed6a-47b2-ae38-483d0f25c890,questions.zorluk,4,3,2a sıralamaya göre yeniden (290 mantığı),3.04,20260612000318_soru_zorluk_yeniden_sirala
1f182572-2663-4bf9-ac36-3a750bdb8449,questions.zorluk,2,1,2a sıralamaya göre yeniden (290 mantığı),1.67,20260612000318_soru_zorluk_yeniden_sirala
b182d00b-da23-40b6-81e2-225a2eb01d6a,questions.zorluk,3,2,2a sıralamaya göre yeniden (290 mantığı),2.07,20260612000318_soru_zorluk_yeniden_sirala
419c4005-46e1-45a2-a315-e7870e0442ed,questions.zorluk,4,3,2a sıralamaya göre yeniden (290 mantığı),2.94,20260612000318_soru_zorluk_yeniden_sirala
ace530ab-8a3b-4b3a-bbcf-cf40d13a72ff,questions.zorluk,4,3,2a sıralamaya göre yeniden (290 mantığı),2.96,20260612000318_soru_zorluk_yeniden_sirala
af619f87-2655-4dce-a060-5b0310c50d09,questions.zorluk,3,2,2a sıralamaya göre yeniden (290 mantığı),2.09,20260612000318_soru_zorluk_yeniden_sirala
