id,puan,kaynak
b36d020c-b164-4d36-8f38-c036addedd04,3.15,kapi
b36ea262-832f-4ed3-a243-96bfa988ac08,2.13,tarama
b3717542-36ba-4c69-a5f0-6c529611d1fd,1.93,tarama
b3746ab8-da10-4e04-8af5-02ef2d4b4c2e,3.47,tarama
b375066c-4292-4f2c-86f7-4203737d18c2,3.57,tarama
b3799116-a05a-4605-a3a1-da069c3e6a0b,3.40,tarama
b37e0d93-b34f-4756-8b9f-482f19347e92,2.49,tarama
b39bab70-30b9-4f7d-aa64-352796cc8544,1.56,tarama
b39e1c8f-d5fe-4b1a-85cd-c8c66fa84642,3.93,kapi
b3a24145-5f5d-4542-a872-9e78838b7f23,3.14,tarama
b3a3174b-0af4-4abb-8f2f-15f5f118d32d,3.25,kapi
b3a4a1e3-d80c-4194-a42f-5ddf284dbd4f,1.74,tarama
b3a6170e-0b4f-43bc-8882-8c070f642833,1.83,kapi
b3ab8426-d996-4eee-bd06-d80137a10585,2.15,tarama
b3b8d524-977d-4be4-86db-57d54f9b0a84,2.88,kapi
b3bbcc65-b0cf-438c-bb51-c968e2c0dc62,1.00,tarama
b3be3710-aeba-4a9c-a222-b34a6e9db436,1.91,tarama
b3bf8edd-58ff-41b6-9bf2-83148ee5e6c6,2.51,tarama
b3cce79a-8b88-464d-ad77-6ff5a2babacb,2.85,tarama
b3ce93c7-0e73-4458-903e-f749ac1ad385,2.12,tarama
b3d0d3a2-e628-4818-b854-7c8f961114db,3.61,kapi
b3d1304b-5c21-46ab-bf7e-ac0f3a80d9aa,3.20,kapi
b3d908e0-2d8f-4c89-8b78-dafa601ec3fb,3.34,kapi
b3da57a7-1814-4a48-b34d-1d51d247fa93,3.40,tarama
b3df4a91-0155-4667-a3d0-83999771f0b9,2.52,tarama
b3dfd555-2a13-4ed9-b723-cf328fed7aa3,2.57,tarama
b3e6d065-afdd-4dbd-a9b5-23ad2e992215,2.52,tarama
b3f00614-85b8-4320-a467-5070143d1824,1.62,tarama
b3f6063d-8bc1-4748-8f77-390e2722dc7b,3.62,kapi
b3f8b942-e034-46d9-a005-a73c42b2b5c3,1.36,tarama
b3fa5628-0107-499c-9253-4889c52dab34,1.52,tarama
b3fb1aef-1c78-4da2-b6af-2b474d1aaa0b,1.82,tarama
b4018f84-a800-4468-8b22-4bae37264788,2.34,tarama
b412b2ac-a7e4-4e8c-8bba-ad77d278abff,3.33,kapi
b412c0a7-4ddf-430a-8287-748a851c082f,3.10,tarama
b4155c98-0c8a-4e49-982e-e344726c6b16,2.82,kapi
b4185911-fbfb-45be-9064-566c60d2bcba,3.52,tarama
b41a6997-e071-4d45-86d7-2a3b0661305d,3.32,tarama
b41bd5bc-d2d6-4a2e-a4db-25ea46e7a2c3,2.28,tarama
b42281d7-f3c7-4d23-8af1-c705a8531be4,4.02,kapi
b424b943-05bb-424d-92e8-767dff82edc8,2.10,kapi
b42bedcb-d47a-48f0-b1bd-bbcbd057f3d2,3.92,kapi
b42c76c6-36ac-43e8-8b3c-1ad403d5a50c,2.48,tarama
b42e2e05-b24a-4df7-b3a0-881670c7d1c4,2.65,kapi
b42f3865-83af-4e50-b3c4-73a76881cd4b,3.05,tarama
b439870b-6f3d-41f1-b6ba-f680ce14a477,2.01,tarama
b4446768-a860-449a-b629-a2b079a9b7be,2.55,tarama
b44fe9fa-4b70-41b7-b17a-f6d06e417704,3.36,tarama
b450596e-a221-45b5-a6aa-9bbba4b3844f,2.28,tarama
b45a8963-7da9-4a4c-9c90-eb2f5e11dbb1,1.85,tarama
b45a9bd9-0e5b-4972-8681-5197557a5703,3.63,kapi
b45c1333-d584-45d2-afab-4f1a18dfb993,1.83,tarama
b45e1dc9-1998-46bf-9bfc-a7222bbf36cd,3.81,tarama
b467c2c9-4a3c-4320-9561-987c0523e1ee,1.85,tarama
b46a74ea-82b6-4293-8bcf-51441b9be43f,3.92,tarama
b472c67f-0baf-45cd-b2e6-f691d0b01236,1.33,tarama
b4747b33-0809-4345-9608-feae839c1e93,2.18,tarama
b4827133-d9ff-457a-beeb-f23705adb5d8,3.48,tarama
b4869147-f383-46cd-987a-d3b13f9038ce,3.58,tarama
b4875c42-55bc-4ada-a704-7309a1e76e89,3.22,tarama
b487881f-bb11-4abf-a710-1865338d1073,2.93,tarama
b488232c-931c-4a09-b176-842ef31c199c,3.52,tarama
b48903c1-848a-4819-adda-c2ee0de57f09,3.00,tarama
b48cb8b2-4345-4611-bce3-c15113c3c888,1.85,tarama
b493bfa5-a97f-48c7-98ec-97f9e7d9eb11,3.89,tarama
b4946e18-ed6a-47b2-ae38-483d0f25c890,3.04,tarama
b494bf18-1546-43ed-9b3a-9797a36b81a0,3.64,kapi
b495af6b-33f5-4370-bce3-4623370de477,2.23,kapi
b49cf1c9-d050-4253-b264-192989b7db63,2.04,tarama
b49e7c0f-c591-426b-aa1a-c4cd73933f7b,4.03,kapi
b49ecd63-8951-4341-912c-f47fc9d43ee1,1.98,tarama
b4a0e1a5-5c8d-4487-ae8c-b7ce2c6a7304,2.90,tarama
b4a5fbf6-b00e-4ed6-b1ef-061ac8c637fb,1.95,tarama
b4abe29e-1912-4ed0-b3fa-f328341dd542,3.44,kapi
b4b8aff9-5e99-45ed-abb3-639ef5d15312,3.52,kapi
b4c40bde-c80b-4efb-859f-abfdc53c1033,2.89,tarama
b4c4e4f3-733c-4dae-b168-04801aab7893,2.20,tarama
b4d6bb26-5449-4817-9aa0-e8ecd8ce68d9,2.14,tarama
b4d7127d-d16e-491f-9cb7-e514c2135fd9,3.98,kapi
b4ded70b-a433-4152-b566-8771fedef899,2.83,kapi
b4e54d05-26fa-432d-abd6-7e494a5431b4,2.76,tarama
b4e94981-1ad1-4983-a250-7c89e1f7008c,1.71,tarama
b4ea85b4-bb1a-430f-aed5-2a9b62ce1ec8,2.04,tarama
b4effedf-b5b0-44a1-b7f2-a105c7f69e4f,3.81,tarama
b4f8ab62-898d-48e6-b64b-ec3df664d331,2.25,tarama
b4fee93f-9997-4dad-ade5-c9392fde8c49,3.30,tarama
b50b24cc-eee1-4530-b13f-fbb40c232a43,2.20,tarama
b50c054a-eee5-4345-9901-20bad063de61,3.02,tarama
b50ca7ce-935e-48ec-b2a1-c1887bd45268,3.80,kapi
b50d313f-027b-478c-a594-14b5f89e1883,3.14,tarama
b513bc9b-a601-4009-8264-58ee0d77436c,3.37,tarama
b51df81a-7c64-4fd6-aae1-e94921a9f561,3.82,tarama
b51ecae3-da35-4d80-bf3e-18390107f118,1.78,tarama
b5267abb-d542-464a-9df4-5bc5f682f020,1.04,tarama
b52af93d-f3de-4afe-a871-556186da205f,2.59,tarama
b52ddd73-0bfd-423f-91ad-f0bff0887c18,2.31,tarama
b52ed017-2103-4c6a-acc6-94b6ab73e471,2.17,tarama
b540249c-f928-43a6-b601-88ab6c84fff8,2.14,tarama
b54ef44f-190d-435b-be08-614f08d47f0f,1.30,tarama
b5505fb6-bfc0-468e-80e8-71992cccbe8b,1.57,tarama
b551cc78-dc7a-4e2f-905e-74baa4139bd3,1.93,tarama
b5580643-dfd9-4d9e-81ea-361d58ef7452,2.27,tarama
b55a89a9-8972-4d15-bf42-782752f9be2e,3.97,tarama
b55bcf7a-e34d-48d7-8712-17229cbfeae6,2.63,tarama
b55c5640-a54a-4ebe-9934-e3f8deb374ed,3.20,tarama
b5621e32-ea7f-4993-8209-ad5d7244a17e,4.01,kapi
b56c4141-b4a9-4a41-b3ae-bfa728111940,2.17,tarama
b5757727-a702-4596-9b08-7b1370fb9581,2.12,tarama
b578e322-b9b6-43c3-8d66-28e45ce68bc0,2.66,tarama
b5813919-f8cd-4cb0-ae0f-075c3ae292da,3.79,tarama
b5844b74-7654-4812-ab2f-3470e0643285,3.66,tarama
b58eafbd-634c-4f0c-83ef-275d1139810b,2.46,kapi
b58f47aa-0ff7-4504-a792-855d28aafa23,3.52,kapi
b596ecbb-8724-4ee5-a66c-742fd544b1f7,2.74,tarama
b59ceaa1-3ea2-4083-8240-5a4b930ac25f,2.03,tarama
b5a201f4-fa2f-411d-b01e-142970d78408,2.44,tarama
b5a4158c-30b4-4357-a0a9-9b28f1367f87,2.11,kapi
b5af65e5-e234-42e0-8331-1d6dccc7dec5,3.26,tarama
b5cf17cd-3932-4290-9836-5fb3720ea5a7,2.71,kapi
b5cff21b-9532-48cc-b7ed-b1f4c8b92d49,2.01,tarama
b5d3b952-c7c1-4566-a353-3f9c1395bbb0,2.62,kapi
b5d51a18-5294-4264-9e07-1646ed374ebf,1.80,tarama
b5d6b5be-5cf6-46d9-b487-48c2a6be65d1,2.41,tarama
b5d6ecd6-f392-4332-8a34-c2889255723a,2.43,kapi
b5dd8bb5-69a2-47bb-a744-c0becb6d18c6,2.19,tarama
b5e51127-e236-4986-9c82-12f4e0ee09fa,2.80,tarama
b5e6ca35-008d-478c-957b-44f805a3d108,3.20,tarama
b5ede9e1-5308-4275-b510-6bf476f2f06c,2.86,kapi
b5fb0433-eaec-49d3-a976-f7b0a4d4b728,3.39,tarama
b5ff52f7-9139-4bc9-b063-528deaca1ee2,1.79,tarama
b602d569-7209-49cb-9403-60490a366e08,2.09,tarama
b604b704-2b30-4c78-82d4-42f645e64002,1.98,tarama
b609481e-3eed-40cf-a893-c688efc25a72,2.53,kapi
b609d7d0-3a05-4768-a578-117a73ece577,2.38,tarama
b60c0f8d-b2f6-433b-9e47-addd3988d2c9,2.28,tarama
b6106777-7238-428d-8a86-b03c7ab1d368,3.23,kapi
b619f181-cfe7-48dd-9017-49ce6727df8e,2.15,tarama
b61ae150-ac05-4295-8553-9445a8613a35,3.86,tarama
b61c28dc-ee5a-4b97-8d6f-bbe259c87e16,1.00,kapi
b6254c4c-fe9f-4e8c-bb86-812cd58269f6,1.94,tarama
b62590aa-84e7-40b4-92f9-39e37a8e79e1,1.99,tarama
b626883c-ea1a-480c-aa91-4637ae593a88,2.92,kapi
b627c58f-f6a4-4497-95f5-89c65dd246a6,1.99,tarama
b62cfd10-f87a-49ca-b361-fd8e87148d43,2.48,tarama
b63e4dbe-4e0c-4106-a074-691337ddbb7d,2.65,tarama
b647e448-4fba-45e9-8096-8efe8d879f20,2.59,tarama
b64e61d1-0bed-42fc-b56e-558d0517ffe4,3.11,kapi
b65176b5-28e9-4938-a056-cb8803242125,2.84,tarama
b655d677-b758-4e93-9a47-839471fff3f7,2.06,tarama
b65842c4-3cfe-4c0a-bf72-f068edda3490,3.20,kapi
b65f0854-aeac-4cd7-af1a-e72c0761ea68,2.19,tarama
b663d339-158e-42f3-ae7f-db18e35b5957,2.17,tarama
b66d3e1f-696f-4b5b-80e6-4bc34f474af2,2.25,tarama
b6767c6d-be9b-4446-a7c8-ef3892c87219,2.19,tarama
b676a0bc-4121-466f-9d07-afa398d7f50f,3.58,kapi
b67fcfa3-1788-4304-8a71-1fd7ccf51fb1,2.95,tarama
b6822dc1-de14-499e-9f46-dc312877358c,3.28,kapi
b6a3a403-a7c0-49e5-b73b-5f3077bcb287,2.26,kapi
b6a8a453-5205-47b5-b1f8-add0ff0ad987,1.28,kapi
b6a975bd-13fb-4652-be8f-8e0dd7774749,2.18,tarama
b6ab31e8-e358-458d-be77-8e43b6259317,2.62,tarama
b6b211de-7487-4ec0-b28e-9b589a3ca8a9,3.39,kapi
b6c3d740-2ce0-4782-a73b-76c2b742b165,1.90,tarama
b6cb8d31-cfd8-4058-b502-519b2db94bf8,2.54,tarama
b6cf7478-dd12-4d7d-b93b-612e74007dca,2.92,tarama
b6f3417f-b94a-435f-9109-4bae5e6f035e,3.01,tarama
b6f35414-72c5-4ca0-b182-84e2d8a528b8,2.98,tarama
b6fdfc02-61cb-4cc5-a3f1-716554fafcc8,2.64,tarama
b70259f0-6817-44de-8a78-d92655355674,2.17,kapi
b71a1147-8a9f-4b99-bd39-f1467142a324,4.07,kapi
b725402c-0a09-4859-b321-7c824d3855f2,3.63,kapi
b72b07bb-5b61-486b-8b7e-d4b381ec6341,3.30,kapi
b72c4d90-3e84-453c-8b5d-2d755c0cf3e2,2.00,tarama
b72cfb85-889a-4bd6-9a84-300f9f4b9fd8,1.94,tarama
b72faad5-8de2-43d1-912d-b7b39a6abb1a,3.74,kapi
b739b053-1517-4fbe-838a-14f6d2b541b8,3.45,tarama
b73a2f5a-ed46-48d5-bf36-271e32556bf8,4.08,tarama
b73bf5b0-aca1-4840-ad2f-5c94b74b0fb1,2.95,tarama
b7403464-7da1-49ff-b517-bb07b81543b5,2.61,tarama
b745c11f-7726-472a-b101-79c6d4f589c1,2.03,tarama
b7522a9c-f584-4282-aab4-8e474559c159,2.95,tarama
b7526e26-aad5-4c65-847b-6988a46c0307,2.57,tarama
b75c707d-4c7e-4698-abc9-b4e9f916c1a2,4.08,tarama
b75cb64a-cb4b-4034-af52-b8bab10ad40d,3.91,tarama
b76c4360-2079-45e2-8a35-8625d05fa29b,1.98,tarama
b76e770b-7952-4d78-bfda-31d55d7e2532,3.14,kapi
b76f8ba4-b87a-45c3-8391-580fd3eff5b3,3.16,kapi
b777c1a5-5e50-43c7-a5b7-9cad5f3f1c71,3.06,tarama
b77c4fd6-5402-4df7-aecc-829a9a7e09e1,2.96,tarama
b7837f26-61ae-4766-93af-da540f77ac84,2.72,tarama
b7865246-cc4c-4b71-974e-c12c93ea2246,2.23,tarama
b786ca47-109d-4ccc-b4b2-4e0bc4b03056,3.04,tarama
b788647e-bbb2-48b0-ace0-8ebadb9fa35e,2.37,tarama
b788bcdf-b132-4161-9f55-c3b5a8f7077c,1.45,tarama
b789bf52-33d6-449e-8223-6f8bb647aa8a,2.37,tarama
b78c6be4-48a4-4907-a8f4-6cad781e23a4,2.12,tarama
b78d2100-2058-452d-9b05-52e48291dbe7,1.81,tarama
b78e443f-340c-42e6-95c4-b9fef315d709,2.53,tarama
b7904ac9-95e9-4b25-a0eb-8c8b6d962e1f,3.20,tarama
b79d7a08-3d81-4ffd-8f9d-324494ffaf46,2.50,tarama
b7ae424f-9948-4f7c-bf64-95253c25ee56,2.26,tarama
b7b028e6-b829-46e7-b562-d57a4e1841b5,3.77,kapi
b7b0c7fa-4721-44bf-8ad5-49c20ef37297,2.83,kapi
b7b4ee46-a7b1-455f-b0ae-9100923dc529,3.92,kapi
b7c2208f-bcb4-4f43-846c-9a66a7077b78,1.92,tarama
b7c53018-2a8b-4a77-8080-d8171f634102,2.35,kapi
b7cb7a3d-174e-4f8f-8f51-e7dbbe05a6ba,3.31,tarama
b7cb9f69-8ba1-41ce-9ac0-98fdfafa7b65,2.84,tarama
b7d6e104-c17a-4f80-b8ec-bc8ab9732270,2.03,tarama
b7deba04-75fd-46f3-a6ca-abbd43cbfb78,2.70,tarama
b7e06454-924f-47d3-8486-eb0e0247f000,2.41,kapi
b7e27466-2d4f-4f09-8fb2-2439fb564941,2.21,tarama
b7e2bf68-5d4c-4296-9f79-c3bd2ec9e312,1.92,tarama
b7e64d7b-634a-403b-a0c4-9daf0ea8d941,2.68,tarama
b7f156d5-0145-456f-a47b-54567231c228,2.73,tarama
b7f4fdd5-c250-420b-b8df-a3ddce255b0d,1.75,tarama
b8043375-9616-4562-86e2-6f2fd555778b,2.27,tarama
b80585e7-e0b4-4c4a-8d59-f7e8dd1b1b46,2.04,tarama
b806844d-e5a4-4c29-9d92-be58304d786a,2.12,tarama
b80a715b-5467-46c5-86c5-49c4edb12fab,2.71,kapi
b80b5eb6-da0a-449a-9a28-f5de03e8f70a,1.35,tarama
b813f3e1-138d-412e-8170-5b668d99b25a,1.97,tarama
b8148b3c-1f15-4d33-9cb8-8443a8b20e8e,3.13,kapi
b818e8af-04f8-487c-8a15-730b0c44d505,2.01,kapi
b82056cd-1140-437d-bade-fd411cc60343,2.36,tarama
b8232c79-b135-4b8d-96a1-4b3e9d590e2d,2.35,tarama
b8278808-b09e-43fa-96ff-cffccdaae616,3.46,tarama
b82793e6-c4ee-48c2-a784-c577b798fe35,3.75,kapi
b82affbc-f1bb-4c1b-aa7a-3f7258701247,3.42,tarama
b82badb0-00ab-42b8-af62-3d2c6277588e,3.86,tarama
b8319d61-7e7f-4194-ad5d-b857fd5ec291,2.54,tarama
b8411c7d-2bf2-4f19-a3c7-833c6919a46d,1.73,tarama
b8437f51-cd30-4e9d-9116-a288c8989068,2.17,tarama
b843ee25-41f3-47e3-8627-86f9a3f03b75,3.94,tarama
b84f8f05-0fb1-46d0-a668-c9c5e417f113,2.61,tarama
b860baae-fccb-4101-977e-6c52fc44200c,1.24,tarama
b87b17a4-a1a1-4db4-9fcb-ebf4b932a65c,2.02,tarama
b87cd58d-2792-44c5-b36c-394bf78b3bbb,3.95,tarama
b882ea22-e547-4f3b-a5e0-6c2ac48c86b2,2.58,tarama
b8882c7b-dbed-46b1-b470-02442237850c,2.38,kapi
b8883d17-fd94-4610-a10f-5bf037db3f73,3.37,tarama
b889f271-6201-43c6-8e1f-00896291ce61,2.03,kapi
b89001cc-4976-42b4-bfbb-d33e556ec621,3.14,tarama
b896f91e-4420-482c-ad84-a1c55ae64ba2,2.15,tarama
b89b7f07-0101-48bc-b5aa-44f2a28125dd,3.53,kapi
b8a37d00-666c-4000-b686-d77105e0d87c,3.97,kapi
b8b03b34-be95-49bc-aa03-f5bba8adaec5,2.40,tarama
b8b0e010-f827-4579-9e43-9a9f9e8bb73c,2.21,tarama
b8cf2628-20a7-4699-908f-aeab7c0dfff4,2.14,tarama
b8d1ac79-60da-4ec2-af8c-c3cdbaf7fc90,2.52,tarama
b8e28eae-2696-426a-a47b-cccc76bae46f,2.26,tarama
b8e3f663-150e-488c-952b-ddb009c9da79,3.31,kapi
b8e75a0d-ab7e-4a1c-bc2f-8357cc88779b,4.14,kapi
b8ecb212-3b03-45ae-9668-070c1e64fed9,3.61,tarama
b8ee697f-8b6d-4e5f-80b9-3c7fcdb69c58,3.37,kapi
b8fa1274-95eb-4005-af8a-d27d713486af,1.89,tarama
b90bf129-b701-46ae-8292-2abb72a65625,2.93,tarama
b9108f35-655a-4581-9db4-1a5c3fbcc14f,2.80,kapi
b913b2df-fd66-4670-b43e-50518d61a580,2.72,kapi
b91af395-0121-40c4-a5da-97eb942d2cba,3.53,kapi
b92489f0-8984-47f5-8dfd-e6fbc7548639,3.97,kapi
b9279d25-8954-45d5-8e28-448da557b8a4,2.65,kapi
b9310c92-ec4e-4211-bc24-6bed2fcfb971,2.03,tarama
b9342d4f-23c6-4700-a5f4-e956e8f870dc,3.03,kapi
b9380221-2342-4667-b1d8-42afca044a6f,2.53,tarama
b941ae75-6891-4828-be53-d92bc02add3c,2.70,tarama
b94788f9-c33f-4399-8491-32966593d30e,2.82,tarama
b94f72de-04d5-40d7-8591-3d1c803e4e52,3.01,tarama
b94fbc63-34f4-4140-9bc6-3c72c44943bd,3.00,kapi
b9527a50-639a-45a2-a5c1-59ca227d410d,1.64,tarama
b954ae8d-0bd1-48ed-957e-3a4c26a08cdd,2.50,tarama
b965ecec-9fde-4194-94ae-209c86436912,2.03,tarama
b967d174-a47a-4d4f-878f-fa3fc6241b8a,2.50,kapi
b969b966-5560-4a38-8bc0-8cf74262af39,3.93,kapi
b96fb72a-b2f4-4cbc-b4ae-26c6c6fdbb51,2.30,tarama
b97101c3-b42a-4a68-8174-68ef31452ce0,3.71,tarama
b988a92f-f784-443f-96b1-3d0f2983bce5,1.53,tarama
b9a113e5-822c-49cd-814b-2a454812c789,2.79,tarama
b9a13847-dfff-4b39-a5d8-27241cb5c996,2.08,tarama
b9a4ed81-1449-4825-b8c0-8f1419c6f987,2.86,tarama
b9aa06a4-d3ee-4d9e-9474-4129a1689f9f,2.53,kapi
b9aaf1da-c86e-4739-a847-bd4c0e4562c6,3.77,tarama
b9b3d4c7-ece8-4bfc-9136-db15390e5fb3,2.22,tarama
b9c2aa0f-7a66-4677-803e-cba99ee0644f,3.21,kapi
b9c981e0-bcad-4719-9342-074d5c66c194,2.88,tarama
b9cacff0-2051-4cca-bb50-03f07297fbf1,3.31,kapi
b9cd1a4a-2804-4e1b-9aeb-e76ccb52a44a,4.06,kapi
b9d23669-25ae-48b2-8935-0d29214f3aed,2.12,tarama
b9d2e3ee-c825-4aa9-a521-396902c48ad1,1.76,tarama
b9d690f9-ea1a-4348-9c33-8ea3f77cdf09,2.04,tarama
b9d88295-7f1e-4f8e-9383-2ef7c916ea06,3.35,tarama
b9d9cd9b-e5e0-4440-b644-ce0ac2d91847,2.19,tarama
b9e3d2d3-dbc4-42e5-a0c0-e933481b301e,2.03,tarama
b9eb6b32-eb25-4a32-bfdc-0e2128eecaff,2.47,tarama
b9f32ae4-cebd-4bf6-8f42-cd4ddbf3ff56,2.47,kapi
b9f88581-f937-49bc-97b5-c3a14b68f11d,3.06,tarama
ba078af4-5fe3-4c57-bdb0-da584dfe79f6,3.70,tarama
ba163660-393a-4503-afbc-a2b592e0a78a,4.03,kapi
ba1a4ea4-4117-4e52-9173-41372b89b1b7,3.19,kapi
ba1e7b8e-187b-4623-9cc8-29c001593dd9,2.44,tarama
ba256fbb-5732-4c1d-9c1c-c7c539876ab6,3.40,tarama
ba2aa038-b5cb-4295-bd2a-c684abe2c64a,2.14,tarama
ba2f17c5-cd2d-4c55-858c-7742f50b4895,3.89,kapi
ba3a883a-d5f4-4dc3-8fa8-440ffc554e58,3.15,kapi
ba3b7797-e252-42db-86ef-b7ea925ec895,3.44,tarama
ba40cfb1-4530-41da-86c4-498dd64df9d1,3.73,kapi
ba428b02-886e-4fa7-97b5-e111913385bd,2.32,tarama
ba449593-5eec-4f4b-b52e-187d7862ca9d,2.30,tarama
ba49edfe-2b7a-4739-a233-2f4f359daefd,2.17,tarama
ba5119bc-7f0e-4829-87c9-9281f800b5da,1.94,tarama
ba57c32b-a1ba-4468-a95a-f83ab4891b25,3.34,kapi
ba5d6eb9-816d-4190-8afd-04d84cde2939,2.27,tarama
ba60d7b9-bf68-47e8-8a31-1da816a0af01,2.72,kapi
ba633f27-2822-413e-a19d-242ab094e849,3.43,kapi
ba691c22-df2a-4310-8265-7d5e2b574a02,1.89,tarama
ba6c589c-e772-40c5-8e6a-7a98187fce2c,2.21,tarama
ba73236f-fb49-47a5-b575-bcc323bc51c3,1.05,tarama
ba7b9a04-1f31-4e10-a46f-cfe992a940bd,2.11,tarama
ba7fc023-00cf-4d4d-9be2-fce07e7a9a74,2.77,kapi
ba848931-6dcf-4d6f-8966-44e9b3ad7d58,1.86,kapi
ba86bb06-52d0-407f-a4de-63e80c0e7e24,2.46,tarama
ba870441-2261-4ac5-8492-a40e83aec8b4,2.64,tarama
ba87af78-4d3a-4c7f-a806-bbd9c3878966,1.91,kapi
ba8eb322-334a-410b-aef1-6338a8c37dd4,2.78,tarama
ba9558cd-c83a-42ed-9f55-aeb7df7a422f,2.80,tarama
ba98789b-ed0a-49a0-bcf1-5998b985caf0,2.31,kapi
baa48a54-4f38-4439-8624-9590f92e1feb,2.39,tarama
baa689b1-596b-4074-82d1-6f3bbc023e6c,1.90,kapi
bab7066b-52aa-47f5-87a4-9abe466854b3,3.01,tarama
bac37750-7b38-4f19-bef6-d7c4ae73bff0,2.44,tarama
bac4cb98-99e8-41ce-a157-2da7a41f24c6,2.03,tarama
bac676b1-a2c4-412e-afc7-809eae857029,4.10,tarama
bac77977-c8b4-4caa-bfe5-1870c1a33a79,2.10,tarama
bad1e548-f833-4584-b048-e84eab4f8727,2.65,tarama
bad2035e-aaf6-4046-bd58-c7c11826339c,2.10,tarama
bad40564-2b9a-40fb-9fc4-9fdeebdd6272,3.04,kapi
bae76640-fe57-4ce9-9391-0ccc1e175c1c,2.06,tarama
baed5bff-e6ca-485b-9209-2f600ba4b77b,3.08,tarama
baf2f09c-49ae-48aa-9f35-64035f186481,3.77,tarama
baf3e6f6-8de8-43ba-8bb5-c0470179f623,2.74,tarama
baf5c47b-a19f-4f4c-a2bf-6478fc6e2708,3.68,kapi
bb084a15-837a-4a19-be48-de96a9837a5e,1.62,tarama
bb11f7ff-bb7a-44c8-8314-aef2bdf98223,2.61,tarama
bb1c3ed8-cb60-4b35-a11a-c8f64d92ca22,2.01,tarama
bb2465e7-3399-4791-984e-4f37da8ef1ef,3.23,tarama
bb2c73f9-2c09-45e7-aede-ec1259f87fac,2.79,tarama
bb3457bf-f3c7-438c-8d3b-cf2af80c39a0,2.33,tarama
bb352888-0a55-4540-b665-45209c2fb050,2.52,kapi
bb39db87-e323-4526-88a6-1aa9a52cdd2b,2.55,tarama
bb477813-00d2-4d70-9f76-0c7efc000031,2.90,tarama
bb4e160b-e3a3-49a2-83d3-101c94862dfa,3.01,kapi
bb4f2663-dd84-49f1-bb8a-6a39bc221cb9,4.03,kapi
bb55309d-e9d5-47b8-8419-55e828858b04,2.12,tarama
bb557f5e-79ea-444c-8d2b-691a9457516c,2.59,tarama
bb55cef8-5aea-49fb-8978-238a24a4c4ab,3.95,kapi
bb594e26-95c8-43ad-80c3-e4a356bb148d,3.73,tarama
bb6521af-3d12-47e2-b295-c35e0b0ec660,1.36,tarama
bb68d9a8-1ef8-4f00-b243-589a011f519d,3.03,tarama
bb692891-5f42-4c58-a3bc-911458e6bad9,3.51,kapi
bb6c3461-c126-4f32-bdfc-980eed2fec8b,3.44,kapi
bb7cb010-b292-43d4-a405-a81c2ec9664c,2.72,kapi
bb7da62a-f8a6-49d9-a32c-1a642aaa7682,2.26,tarama
bb801d8f-ec68-4da0-baf2-5f8975413d1b,2.32,tarama
bb80c689-63d3-4028-96a3-b34eba1cb045,3.34,tarama
bb83b7d0-5894-4c41-9280-b857a7d77542,3.06,kapi
bb85d3cd-0935-4ebf-940e-f353fbd54945,2.07,tarama
bb9d01e9-58a0-4fb3-b0c5-f28dacaf8f3d,3.57,kapi
bba450f9-ed81-49e0-a62e-51d2933dd151,3.11,kapi
bba93620-11b9-432a-a99c-8e97eebd3936,3.22,tarama
bbb8f2d7-66e5-481b-9d02-1e86c8954d8e,2.11,tarama
bbb9f8cb-7b78-4827-a876-0914d7b8b353,1.16,tarama
bbbe1b93-4181-4316-b199-5f159760abfd,2.80,kapi
bbc0287e-4769-4dfd-9016-70b9524f4809,1.51,tarama
bbc2331a-3b55-4c37-b525-9082da8db825,3.56,kapi
bbc39d85-bc15-46ce-8d22-25f8bb2bc9e7,2.89,tarama
bbdfe64a-1b7b-4793-8745-d66b06fbb245,3.57,kapi
bbe849bd-7d6b-4e02-8613-65d3312a5434,2.01,tarama
bbeb4070-9bdf-4f09-8671-8841bd0e5fa2,2.31,tarama
bbfa2d37-588f-4be7-90ae-ffac689e30f5,2.40,tarama
bc012f0a-8146-46b8-9425-f032076e8cc0,2.67,tarama
bc0733d6-9da6-4799-b2c7-d4edaa44828a,2.65,tarama
bc0a1064-db65-4057-bee7-0de1491af232,3.78,kapi
bc0f0520-7155-491b-9a60-7d3868f1e8d0,2.04,kapi
bc1230a0-6a28-4014-ad91-580a80fa6c9a,1.58,tarama
bc1349c4-7f2b-43e0-b81e-9de7c43bfade,2.25,tarama
bc16bb2b-2d97-40bb-a9b9-d8ab38f61d0b,2.12,tarama
bc1c01e0-a119-4ceb-82fb-a11d62171acf,3.64,tarama
bc1d15a4-6e93-4b78-b419-7a2ace3e3133,1.97,tarama
bc1d502b-e1f5-4e6f-a3f8-4d09ff713dbc,1.97,tarama
bc28d429-e864-4188-9c4e-26836b02121e,3.32,tarama
bc29022a-033b-4e26-a0d1-f1851811161e,2.66,tarama
bc31e81a-65db-4668-8a9e-ebb1956ce03a,3.16,kapi
bc36bcd6-75f2-42ec-9fe7-347b485be021,1.98,tarama
bc39606b-9873-45fb-bdc1-727e1eb0bb77,2.36,tarama
bc410659-5589-42e5-8baa-709b716df02a,3.52,tarama
bc420371-b136-4e64-af93-2fe3e219c5b7,3.15,kapi
bc45ce06-d8f2-4e5b-9940-3f91dd03e14d,2.74,tarama
