id,kategori,jev_egilim,guven,soru,dogru
1c75f226-dba4-4310-a66a-9b7ca342b1fe,tarih,yerel,0.59,Karahanlılar hangi dili resmî dil olarak kullanmıştır?,Türkçe
2c557f3f-15b1-4298-8b92-c2f40da13bd5,tarih,evrensel,0.59,'Truman Doktrini' Türkiye için ne anlama geliyordu?,Askerî ve ekonomik yardım
8c95c951-e1e4-48d1-936e-7c7793934c13,tarih,evrensel,0.59,Lidyalıların son kralı kimdir?,Krezüs
b36ea262-832f-4ed3-a243-96bfa988ac08,tarih,evrensel,0.59,Ayasofya hangi imparatorluk döneminde yapılmıştır?,Doğu Roma
5631a086-f1aa-416f-bf23-c214afda9253,tarih,evrensel,0.60,Balkan Savaşları hangi yıllarda yaşanmıştır?,1912-1913
67c6db7b-20b9-42c8-a74b-4141f75a4418,tarih,yerel,0.61,Timur hangi savaşta Osmanlı'yı yenmiştir?,Ankara Savaşı
df65d728-2da0-4d82-938f-3d8969a74a62,tarih,evrensel,0.61,Bergama Krallığı hangi buluşuyla anılır?,Parşömen
376e76fc-211a-4999-9ca2-df65bc27ad0b,tarih,yerel,0.62,Balkan Savaşları sonucunda Osmanlı ne kaybetmiştir?,Balkanlardaki toprakların çoğunu
aad97641-61d9-4181-95d9-209b70e25569,tarih,evrensel,0.62,'Memlükler' hangi bölgede egemen olmuştur?,Mısır ve Suriye
ab4ad571-a9d9-444b-b904-d40ca47125ab,tarih,yerel,0.62,Ankara Savaşı'nda Yıldırım Bayezid kime yenilmiştir?,Timur
82507bef-2763-4e70-87f2-ee3c040bcf24,tarih,yerel,0.63,"Osmanlı'da ""millet sistemi"" neyi düzenlerdi?",Dinî toplulukların iç işleyişini
a1057071-ef5b-45f0-b7a3-ccec67eaef27,tarih,yerel,0.63,"Türk-İslam devletlerinde ""ikta"" ne demektir?",Toprak gelirinin tahsisi
cd3fbc0f-c06f-46d6-954e-1bf164f5ced3,tarih,evrensel,0.63,İyon şehir devletlerinden biri hangisidir?,Milet
eb0ed58c-1363-4a37-9e89-80be1f8eb028,tarih,yerel,0.63,'Kervansaray' hangi amaca hizmet ederdi?,Yolcu ve kervan konaklamasına
eed80bff-3b14-4fd2-a91c-2c7e23c9bd8e,tarih,yerel,0.63,'Moskova Antlaşması' hangi devletle imzalanmıştır?,Sovyet Rusya
28f367df-bef4-483a-8810-d2dcf8228efc,tarih,yerel,0.65,Montrö Boğazlar Sözleşmesi hangi yılda imzalanmıştır?,1936
69c22582-85bc-4198-80b0-63de09fcabfb,tarih,yerel,0.65,İlk Türk devletlerinden Göktürkler'in alfabesi hangisidir?,Orhun Alfabesi
2af56701-8d52-4cab-955e-6156a5e1d7f6,tarih,yerel,0.66,'Mübadele' ne anlama gelir?,Antlaşmayla nüfus değişimi
0f4a26ad-67b4-4d43-a6e2-553e11108651,tarih,yerel,0.67,Osmanlı'da ilk kez Viyana ne zaman kuşatıldı?,Kanuni döneminde
4075eea7-65a7-4f01-942b-05413fb98b16,tarih,yerel,0.67,Osmanlı Devleti hangi yüzyılda kurulmuştur?,13. yüzyıl
a9ba5c91-2f9f-4e0e-9516-b5678cfeb62b,tarih,yerel,0.67,Uygurların yerleşik hayata geçmesinin sonucu nedir?,Şehir ve tapınak yapımı
de3f634e-ea7c-45ec-9aba-56666ea6c8c6,tarih,yerel,0.67,Türklerin kullandığı ilk alfabelerden biri hangisidir?,Göktürk
238a5ea6-5803-44c2-9e6f-11a0b4feff90,tarih,yerel,0.68,Ridaniye Savaşı sonucunda hangi devlet yıkılmıştır?,Memlük Devleti
db3bb10e-bea9-4098-a317-134d1b7a6706,tarih,evrensel,0.68,'Gazneliler' hangi coğrafyada etkili olmuştur?,Afganistan ve Hindistan
1182fa0f-363d-44fd-8742-1139fe09cd62,tarih,yerel,0.69,Sevr Antlaşması neyi öngörüyordu?,Osmanlı topraklarının paylaşımını
242bd54e-71fb-469c-9cbe-1f383b704fbb,tarih,yerel,0.70,Mohaç Meydan Muharebesi hangi ülkeye karşı kazanılmıştır?,Macaristan
370e7945-daa3-46af-9463-571f8e65d594,tarih,yerel,0.70,Piri Reis hangi alanda ünlüdür?,Denizcilik ve haritacılık
3fa74812-5e60-4b9f-868b-9d2aebb5a65f,tarih,yerel,0.70,Balkan Savaşları sonucunda Osmanlı neyi kaybetmiştir?,Rumeli topraklarının çoğunu
441fbcb2-14c0-44d4-9fed-82506d4a023e,tarih,evrensel,0.70,Mukaddime adlı eseriyle tarih felsefesinin öncüsü sayılan kimdir?,İbn Haldun
93f23c0b-4ecd-4037-aedd-924e8535941b,tarih,evrensel,0.70,'Köyden kente göç' hangi sorunu büyüttü?,Kentleşme ve konut sorununu
611dd7b1-87f7-4eaa-bdd7-a47ab5f93732,tarih,yerel,0.71,1833'te Osmanlı ile Rusya arasında imzalanan ve Boğazları Rusya dışındaki devletlerin savaş gemilerine kapatan antlaşma hangisidir?,Hünkâr İskelesi
a5009d2d-e296-4f21-8372-a443e92a7c60,tarih,yerel,0.72,'Kapitülasyon' ne anlama gelir?,Yabancılara tanınan ayrıcalıklar
e070e64b-d777-4399-a3f9-c4a3933df57f,tarih,yerel,0.72,'Sanayi Devrimi'nin Osmanlı ekonomisine etkisi ne oldu?,El sanatları geriledi
f3eca545-9693-4a97-98f3-8746b7b75e28,tarih,evrensel,0.72,Talas Savaşı'nın kültürel sonucu nedir?,Kâğıdın Batı'ya yayılması
fc61983c-6ac2-4884-ab9d-e8ad230517b9,tarih,yerel,0.72,Girit'in fethi hangi yüzyılda tamamlanmıştır?,17. yüzyıl
4038e23b-56d8-48f3-8f9b-8a99e473071a,tarih,yerel,0.73,Halifelik hangi yılda kaldırılmıştır?,1924
4ec561ca-f46a-4042-bbb1-b27f0c4c5e40,tarih,yerel,0.73,Montrö Boğazlar Sözleşmesi neyi düzenlemiştir?,Boğazların denetimini
6f4aafaf-e8a2-4e20-bd05-855a16d66838,tarih,yerel,0.73,Osmanlı'da devşirme sistemiyle yetiştirilen askeri sınıf hangisidir?,Yeniçeriler
981d02da-768e-4aa1-a154-d5ac3de5c3c5,tarih,evrensel,0.73,'Afyon Savaşları' hangi iki taraf arasındadır?,Çin ve İngiltere
d54f656f-73c9-4ff7-af1b-2c7e022a0646,tarih,yerel,0.73,Lozan Antlaşması hangi yılda imzalanmıştır?,1923
094f5133-adee-4429-b53e-647f7af6c39d,tarih,yerel,0.74,Çanakkale Savaşları'nın sonucu ne olmuştur?,İtilaf kuvvetlerinin geçememesi
7ca21ac2-c0f8-40c5-9062-14ea50d6d24b,tarih,yerel,0.74,Trablusgarp Savaşı hangi devletle yapılmıştır?,İtalya
b03a23bb-25f8-4c02-b189-5335bc528194,tarih,evrensel,0.74,'Kırım Savaşı' hangi güçler arasında geçti?,Osmanlı ittifakı ve Rusya
1d2af53e-c392-429d-8ab1-bad6784b55f0,teknoloji,evrensel,0.36,"İnternette site adreslerinin sonundaki "".tr"" neyi ifade eder?",Türkiye
